"album_name","track_name","song_lyric","name"
"Tha Carter III","Phone Home","This is, this is, this is, this is_And if you feel like you're the best_Go 'head and do the Weezy-We, and_Phone home! Weezy_Phone home! Weezy_We are not the same, I am a Martian_And I'm hotter than summer rain like Carl Thomas_Lock, load, ready to aim at any target_I could get your brains for a bargain like I bought it from Target_Hip hop is my supermarket_Shopping cart full of fake hip hop artists_We are not the same, I am a Martian_I'm starving, sorry, I gotta eat all it_And I'll be back in the morning_Phone home! Weezy_Phone home! Weezy_Phone home! Weezy_Phone home! Weezy_And if you feel like you're the best_Go 'head and do the Weezy-We, and_Phone home! Weezy_Phone home! Weezy_We are not the same, I am a Martian_We are not the same, I am a alien_Like Gonzales, young college_Student, who done just flipped the game like Houston_I'm used to promethazine in two cups, I'm screwed up_And you ain't shit if you ain't never been screwed up_Flow so sick make you wanna throw your food up_Ice water chest, and my wrist like a cool cup_Two twin clippers, I give your ass a crew cut_I get bread like cold cuts, you know what?_Your girl go down fast, come up slow, but I never slow up_Greetings from Planet Weezy_Weezy!_Phone home! Weezy_Phone home! Weezy_Phone home! Weezy_Phone home! Weezy_And if you feel like you're the best_Go 'head and do the Weezy-We, and_Phone home! Weezy_Phone home! Weezy_They don't make 'em like me no more_We will begin transmission in 5, 4, 3, 2, 1_Matter of fact, they never made it like me before_I'm rare, like Mr. Clean with hair_No brake lights on my car rear_I never had life and I never had fear_I rap like I done died and gone to heaven, I swear_And yeah, I'm a bear, like black and white hair, so I'm polar_And they can't get on my system 'cause my system is the solar_I am so far from the othars, I meant others_I just eat them for supper, get in my spaceship and hover, hover_Phone home! Weezy_Phone home! Weezy_Phone home! Weezy_Phone home! Weezy_Phone home! Weezy_And if you feel like you're the best_Go 'head and do the Weezy-We, and_Phone home! Weezy_Phone home! Weezy_Phone home! Weezy_Phone home! Weezy_Phone home! Weezy","Lil Wayne"
"Tha Carter III","Pussy Monster","Street_Ha! Momma always told me I was crazy_And my hoes say I'm amazing, but I don't listen to a lady_But the bitch say I'm hot, and I say ""No bitch, I'm blazing""Like, what the fuck you expect? I'm a motherfucking Cajun_I feel caged in my mind, it's like my flow doing time_I goes crazy inside, but when it comes out—it's fine_Like wine; wait, watch..._See? I get better with time like a watch_Osh B'Gosh, Posh Spice husband_Couldn't kick it like I kick it, bitch! I Kix it_No cereal, like a landing, I sticks it_Runner_Wherever she asks me, after she licks it""That's too explicit""; well, why you listening?*Sniff* I smell smoke, and something's sizzling_That's her pussy_So, hey, pussy: play with pussy or play pussy_But you can't blame me_If I set this stage on fire_Hahahaha!_They say, ""You're nobody 'til somebody kills you_Well, where I'm from, you're nobody 'til you kill somebody_And you know what they say: when you great_It's not ""murder,"" it's ""assassinate""_So you've got so many diamonds_So assassinate me, bitch'Cause I'm doing the same shit Martin Luther King did_Checking in the same hotel, in the same suite, bitch_Same balcony, like, ""Assassinate me, bitch!""_It's Lil Tunechi_I don't rap, I film movies_With my rap, you could call me_""Mr. Director's Chair,"" yeah, and that's a wrap_Cut! On to the next..._Not the next scene, bitch, the next check_Some say the X makes the sex 'spec-_You wear all the finest clothes_So play with the pussy or play pussy_So you've got so many diamonds_Hey, pussy, lay pussy_You wear all the finest clothes_Do what I... say, pussy, and I say, I say_And your grill is shining_Lay pussy, lay pussy, lay, pussy, haha_As you're driving down the streets of gold_Hey, pussy, haha!_But you can't blame me_And your grill is shining_Hey pussy, don't play pussy_If I set this stage on fire!Get 'em!_Straight off the corner of Apple and Eagle_Braveheart, bitch, like the times are medieval_Married to the game, divorced the cathedral_Standing on the corner selling porcelain to people_Forced into evil, it's all in your head_It's all so cerebral, call me Knievel_You follow and I lead you, straight to the needles_The bottles, the battles, the beetles'll eat you_As you're driving down the streets of gold_Momma named Cita—I love you, Cita_'Member when your pussy second husband tried to beat ya?_'Member when I went into the kitchen, got the cleaver?_He ain't give a fuck, I ain't give a fuck neither_He could see the devil, see the devil in my features_He could smell the ether, you can see Cita_You can see the Cita, see the Cita in my features_And she don't play neither_But you can't blame me_If I set this stage on fire!_But you can't blame me_C3, 3Peat_If I set this stage on fire_Ha!","Lil Wayne"
"Tha Carter III","Shoot Me Down","Open up your hearts people_I ain't kinda hot, I'm sauna_I sweat money and the bank is my shower_Haha, and that pistol is my towel_Haha, so stop sweating me coward_And I would die for ours_Ride for hours, supply the flowers_This is history in the making_Now shut the fuck up and let me make it_Please don't shoot me down, 'cause I'm flying_I'm flying, I'm higher_Page one, chapter one_Please don't shoot me down_'Cause I'm flying, I'm higher(I swear this tea is at a real good temperature right now_So am I, yeah, yeah)_I spit Alcatraz bars, I know_And D-boys is the only Alphabet Boys I know_Got a .380 on my waist and Rambo back home_No more bandana 'round my dome, bandana in my right pocket_Bitch I'm grown, fuck what you on_Now watch me stand on the world as I sit in a throne_And if I jump I'mma fly and look into the eagle's eye_Verse motherfucking one_And see I am nothing like you, why?_Bitch, see, it gets me how nothing gets me or get to me_And if you shootin' for the stars then just shoot me_But your bullets don't reach Mars_Paws, claws, because, I'm a beast, I'm a dog_I'll getcha, my picture should be in the dictionary_Next to the definition of ""Definition""_Because repetition is the father of learnin'_And son, I know your barrel burnin', but_Please don't shoot me down, 'cause I'm flying_Yeah, uh-huh_I'm flying, I'm higher_Please don't shoot me down_'Cause I'm flying, I'm higher_Hey, talk to my daddy_Papa, I did it to 'em! I'm a bastard!And I'ma do it again, like nigga backwards_These niggas backwards but they behind us_Now watch me get high like time's up_Nah D, bring the drums back_And watch me hit 'em where they lungs at, like that_I get respect 'cause if I don't I'mma take it_I'm drinking hot tea bitch, feel me_I see your boys hatin' and I see your girls naked_Drum, sound like a naked gun, switch clips with my thumb_Then I pop another clip in and aim at his vision_'Cause Wayne is his vision, 'cause Wayne is the mission_I'm aiming at a mirror_Please don't shoot me down, 'cause I'm flying_I'm flying, I'm higher_And I've done it before_Please don't make me do it no more_Please don't shoot me down_Yeah, now if you let me you won't regret me_'Cause I'm flying, I'm higher_Watch me soar_Where the fuck is my guitar? Now roar_Ohhhhhhhhhh_Please don't shoot me down, 'cause I'm flying_I'm flying, I'm higher_Shit, if you let me you won't forget me_Remember? And if you don't then ponder_Hold up, pow-pow, there's a reminder","Lil Wayne"
"Tha Carter III","Talkin About It","Yeah, and we smoke that kush_Got the hog on two-six_Press a button, watch the motherfucker do tricks_I don't know what you on, but I'm on some new shit_While your bitch is on my dick like a glue stick_I got a grill, I don't have to get my tooth fixed_The tooth fairy would retire if I lose it_Straight out the clip, that's how I spit, like an Uzi_You can't find me 'cause I'm lost in the music_I'm running this, and I can jump the hurdles_I'm feeling like I'm racing a bunch of little turtles_Yeah, that kush_Keep a bandana like the Ninja Turtles_I'm like a turtle when I sip the purple_And I smoke that kush_Yeah, that kush_And I ball like swoosh_Yeah, like swoosh_And we smoke that kush_Yeah, that kush_And we ball like swoosh_Yeah, like swoosh_Yeah, and we ball like swoosh_So how ya like me now_Buck-sixty on the dash, I'mma do two_Captain Crunch, these niggas is Froot Loops_That's why your girl wanna fuck me and my group too_And I'mma make her back it up like 'droop shoop'I'm the Birdman Junior, I gotta do coupes_I hop up out that motherfucker, holler ""Soowoo""Hollygrove 17, I'm from the Zoo Crew_You would think every animal in the zoo loose(Fuck with me) I'm on that screw juice_But I keep my shit together, not a screw loose_Yeah, word to my Gucc' boots_I'm higher than a new suit_Yeah, like swoosh_'Cause we smoke that kush_Yeah, that kush_Yeah, and we ball like swoosh_Yeah, like swoosh_Yeah, and we smoke that kush_Yeah, that kush_Uh-huh, and we ball like swoosh_Yeah, like swoosh_Now how ya like me now_Buck-forty on a ring that I don't really wear_Yeah, and we smoke that kush_But I bet it light up the night like the city fair_The shit ain't fair_I didn't have to go there_But all this ice got me feelin' like a polar bear_I'm so aware_I'm so prepared_I'm so fly I will take off into the open air_Liftoff_Cristal_Please_Yeah, that kush_Crackers with cheese_Nigga please_We on J-E-Ts_Like Curtis Martin in white and green_I'm... lightin', lightin', light the thing, light the thing_No reggie man_You know I smoke that kush_And I ball like swoosh_You know I smoke that kush_And I ball like swoosh_Yeah, and we ball like swoosh_Now how you like me now?_Yeah, like swoosh_Yeah, now how ya like me now","Lil Wayne"
"Tha Carter III","Tie My Hands","But sometimes that tragedy means it's over_Soldier, from the academy league of rollers_I deny being down though they seem to hold us_My shoulders are strong, I prove 'em wrong_I ain't doing nothing but moving on, let the truth be known_But they talked that freedom at us_And didn't even leave a ladder, damn_I work at the corner store_We all got problems, problems_No one's gonna fly down low_We are at war with the universe_No one's gonna save us now_How you feel you're not alone_We're all just jealous, jealous_We don't reach the sky no more_We just can't overcome, no_You tie my hands, what am I gonna be?_What have I done so bad? What is my destiny?_You tie my hands, what am I suppose to see?_What have I done so bad? What am I gonna be?_I, knock on the door, hope isn't home_The sky is falling and the only thing that can save us now_Fate's not around, the luck's all gone_Don't ask me what's wrong, ask me what's right_And I'mma tell you what's life, and did you know_I lost everything? But I ain't the only one_First came the hurricane, then the morning sun_Excuse me if I'm on one_And don't trip if I light one, I walk a tight one_They tryna tell me keep my eyes open_My whole city underwater, some people still floating_And they wonder why black people still voting_Is sensitivity and compassion_Cause your president still choking_Take away the football team, the basketball team_And all we got is me to represent New Orleans, shit_No governor, no help from the mayor_Just a steady beating heart and a wish and a prayer_Let's pray_These friends they come and go_But I got family, family_These kids so fast they grow_They learn so quickly now_Da da da, da-da-da, da da da_That there's nowhere to go_That there's no future, future_Don't make this here so low_And we can't overcome, no_You tie my hands, what am I gonna be?_What have I done so bad? What is my destiny?_You tie my hands, what am I suppose to see?_What have I done so bad? What am I gonna be?_Yeah, and if you come from under that water then there's fresh air_Just breathe, baby, God's got a blessing to spare_Da da da, da-da-da, da da da, ooohh_Yes, I know the process is so much stress_But it's the progress that feels the best_Cause I came from the projects straight to success, and you're next_So try, they can't steal your pride, it's inside_Then find it and keep on grinding_Cause in every dark cloud, there's a silver lining, I know_Yeah, yeah, yeah_See right now we just riding on love_A shot in the dark_We ain't tryin to do nothing but hit the heart_But I know one thing's for sure_We need love_That's all y'all, that's all_You tie my hands, what am I gonna be?_What have I done so bad? What is my destiny?_You tie my hands, what am I suppose to see?_What have I done so bad? What am I gonna be?_You tie my hands, what am I gonna be?_What have I done so bad? What is my destiny?_You tie my hands, what am I suppose to see?_What have I done so bad? What am I gonna be?_I'm gonna get my kicks before it all burns down_Yeah, born right here in the USA_But due to tragedy looked on by the whole world as a refugee_So accept my emotion_Do not take it as an offensive gesture_It's just the epitome of my soul and I must be me_We got spirit y'all, we got spirit_We got soul y'all, we got soul_They don't want us to see, but we already know_Yeah, some say tragedy's hard to get over","Lil Wayne"
"Tha Carter III","Whip It","That's right_Well if you don't then I'll explain_Listen_I wouldn't care if you was a prostitute_And that you hit every man that you ever knew_See it, wouldn't make a difference if that was way before me and you girl_And you won't never have to worry about me, long as you keep it real_Whatever's on your mind, speak on how you feel_Stay truthful to me and never lie to me_And don't you ever keep no secrets, no matter whatever_You know what I mean yeah_Um, I wouldn't care if you was a prostitute_Well if you don't then I'll explain_You could be Mrs. Wayne_And we could do the damn thang_Had to tell my brother Maine I met a girl like you_And I ain't never met another girl like you_But I know what to do with a girl like you, I do_I wouldn't care if you was a prostitute_And hit every man that you ever knew_See it, wouldn't make a difference if that was way before me and you girl_And you won't never have to worry about me, long as you keep it real_And that you hit every man that you ever knew_Whatever's on your mind, speak on how you feel_And stay true for me and never lie to me_And don't you ever keep no secrets, no matter whatever_You know what I mean yeah_Well if you don't then I'll explain_See I'd give up the game_At the top of the arena there's a jersey with my name, baby_What's happening baby? What's happening baby?_I know you need to roll with a champion baby_And every time I see you I get asthma baby_See it, wouldn't make a difference if that was way before me and you, girl_Like *exhales* that's my baby_I wouldn't care if you was a prostitute_And that you hit every man that you ever knew_See it, wouldn't make a difference if that was way before me and you girl_And you won't never have to worry about me, long as you keep it real_Whatever's on your mind, speak on how you feel_And stay true for me and never lie to me_And don't you ever keep no secrets, no matter whatever_You know what I mean yeah_Uhh, yeah, uhh, yeah-uhh, see cause_And you won't never have to worry about me, as long as you keep it real_I ain't the kind that kiss and tell_But my man say that he really know you well_But I don't care, I wanna know you for my damn self_Yeah, and even though Stunna say you scandalous_And you're known to go from one man to the next_I don't care what he say, no I don't care what he say_Because, they can say what they want girl_But they will never change my views_Cause they would never know you the way that I know you_And I'm trying to share to rest of my whole life with you_Whatever's on your mind, speak on how you feel and_And if it gotta be a down, so be it baby_And if your friends can't understand_You don't need 'em baby_You don't need 'em baby_You don't need 'em baby_Don't need 'em_Guitar..._Now lemme hear you say ""I love you baby""_Say ""I love you baby""_Stay truthful to me and never lie to me_And don't you ever keep no secrets, no matter..._Know what I mean... yeah","Lil Wayne"
"Tha Carter III","You Ain't Got Nuthin","Yes, what it look like Alc'?_Not to put no fucking fish tanks in your Civic_Shades darker than a bitch but I can see_I got everything, you got nothing_But you ain't got nothing on me_Yeah, I'm gettin' money like a muhfucka_Yeah, big money nigga_Big money nigga, big money nigga_Yeah, and you ain't got nothin' on me_Fuck getting your ride pimped, you'll get hog-tied, wimp_Have you in the trunk curled up like fried shrimp_It's been a good year, maybe I should ride blimp_Cause your boy just stay above the game_They tryna tag him, spray a brother frame_But your shots can't reach me, I'm way above your aim_Go 'head, nigga, say another name_Take this family for a joke, play them Wayan brother games_And I'ma Git You Sucka, I be schemin' with this Keenan_I'm tryin' to show the niggas man_Aimin with this Damon, I'm putting that Major Payne in_My Little Man is on ya, Marlon and Shawn ya_Lay the beef on his noodle, make some Luger lasagna_Forty Cal fettuccine, trey pound pasta_You reach for this medallion, you must like Italian, nigga_You only see me pushing if the driver's tired (yes!)_I work the S6 ever since the 5 retired_The drop-top, they say it's Ocean Drive-inspired_So you can call a cab once your bitch fall for Fab_Uhh, I get money like a muhfucka_It's that Street Fam man, we rep that, Loso_Shades darker than a bitch but I can see_I got everything, you got nothing_But you ain't got nothing on me_Ohh, I'm gettin' money like a muhfucka_Yeah, money you ain't never see_Yeah, I got everything, you got nothing_But you ain't got nothing on me_I'm on the grind 'til the police come_With that pistol on my side, boy, don't be dumb_Or, I let that semi twirl you, now you can follow the drip_Street fi-di-di-di-damn_'Cause one shot outta the clip'll jheri curl ya (ooh)_Leave you sloppy like seconds, obey me like peasants_Or get opened up like presents, please_My young boys wildin' for respect_Slit your throat, have you smiling with your neck, say cheese_My dough's a bit longer, my flow is just slaughter (yep!)_My wrist look like frozen Poland Spring water_So tell me boys, tell me boys, who you think you messin' with_I get money out the ass, that's some expensive shit (ill!)_Haven't you all heard? (What?) Y'all all herbs (Yup!)_I'm with 101 niggas, we dalmatian doggy deep (yes)_I stick toothpicks (Where?) in y'all hors d'oeuvres(Listen) I'm a shark, y'all just koi fish_(What else?) Octopus (What else?) Oysters_Chump! I got my eye on your wifey now (yeah!)_I have her lick me up (up!) and then wipe me down (down!)_She told me you's a nag, you's a bug (damn!)_She told me I'm a blast, I'm a stud (damn!)_She told me you be beastin', you be checkin' for the burns_So I gave her knee pads for the rug (haha!)_It's Skull Gang from the chain to the lifestyle_You surfboard dudes get wiped out, totally_And fly with the tongue, so if you feeling froggy, leap (c'mon)_Uhh, I'm getting money like a muhfucka_Shades darker than a bitch but I can see_I got everything, you got nothing_But you ain't got nothing on me_Ohh, I'm gettin' money like a muhfucka_Yeah, money you ain't never see_Yeah, I got everything, you got nothing_But you ain't got nothing on me_Get you, 3, 4-get you_Like the number after 1, I'mma get me 2It's Weezy F.-U, now you gotta have a baby_Kermit, you better think before you ribbit_My money don't folds nor bends, Mercedes_Maybach, grey-black_And I got a 44. and a 'K, like eight stacks_Fuck your city and your town, I state facts_Take that! No, better yet, like Diddy: ""Take that""_Wait. rats, I hate rats, I clean 'em out like Ajax_Got paper like a fax machine, asaneen_Damn I mean asinine, I'm dapper don, and after mine_There will be nine, damn I mean, there will be none_I will be one, of the greatest things you've ever felt_Don't get murdered over your song before you ad-lib it_You've ever seen, or heard, Car-ter, Har-vard, y'all scared_Not me, not I, call me Young Popeye_Tell Bluto I'm a nuno, I bring RAL to your funeral_Damn I mean funeral, funerol, you say tomato, I say tomahto_You say get 'em, I say got 'em, yeah I got 'em_Man, you better keep payin me cause you don't want my problems_I be wildin' like Capital One, what is in your wallet?_You fly, but what is it to pilot?_Weezy, I'm at the top, foot up in your bottom_Huh, damn I mean, foot up in your ass_I pop up like Xzibit, but given I'm at your crib, it's_I kick that shit now gon' put it in the trash (Deezle!)_Uhh, I'm gettin' money like a muhfucka_Shades darker than a bitch but I can see_I got everything, you got nothing_But you ain't got nothing on me_Yeah, I'm gettin' money like a muhfucka_Yeah, money you'll never see_Yeah, uh, uh_And you ain't got nothing on me_Yeah, I'm gettin' money like a muhfucka","Lil Wayne"
"Tha Carter IV","6 Foot 7 Foot","Six-foot, seven-foot, eight-foot bunch_Never met the bitch, but I fuck her like I missed her_Life is the bitch, and death is her sister_Sleep is the cousin—what a fuckin' family picture_You know Father Time, and we all know Mother Nature_It's all in the family, but I am of no relation_No matter who's buyin', I'm a celebration_Black and white diamonds; fuck segregation_Fuck that shit, my money up, you niggas just Honey Nut_Young Money runnin' shit, and you niggas just runner-ups_I don't feel I done enough, so I'ma keep on doin' this shit_Six-foot, seven-foot, eight-foot bunch_Lil Tunechi or Young Tuna Fish_Six-foot, seven-foot, eight-foot bunch_Six-foot, seven-foot, eight-foot bunch_(I'm goin' back in…)_Okay, I lost my mind, it's somewhere out there stranded_I think you stand under me if you don't understand me_Had my heart broken by this woman named Tammy_But hoes gon' be hoes, so I couldn't blame Tammy_Just talked to Moms, told her she the sweetest_I beat the beat up; call it self-defense_Ahem, excuse my charisma, vodka with a spritzer_Swear, man, I be seein' through these niggas like sequins_Niggas think they He-Men, pow, pow, the end_Talkin' to myself because I am my own consultant_Married to the money, fuck the world; that's adultery_You full of shit, you close your mouth and let yo' ass talk_Young Money eatin', all you haters do is add salt_Stop playin', bitch, I got this game on deadbolt_Mind so sharp I fuck around and cut my head off_Real nigga all day and tomorrow_But these motherfuckers talkin' crazy like they jaw broke_Swagger down pat; call my shit Patricia_Glass half empty, half full, I'll spill ya_Try me and run into a wall; outfielder_You know I'ma ball 'til they turn off the field lights_The fruits of my labor, I enjoy 'em while they still ripe_Bitch, stop playin', I do it like a king do_If these niggas animals, then I'ma have a mink soon_Tell 'em bitches I say put my name on the wall_I speak the truth, but I guess that's a foreign language to y'all_And I call it like I see it, and my glasses on_But most of y'all don't get the picture 'less the flash is on_Young Money militia and I am the commissioner_Satisfied with nothin', you don't know the half of it_Young Money, Cash Money_Paper chasin', tell that paper, ""Look, I'm right behind ya""Bitch, real Gs move in silence like lasagna_People say I'm borderline crazy, sorta kinda_Woman of my dreams, I don't sleep so I can't find her_You niggas are gelatin, peanuts to an elephant_I got through that sentence like a subject and a predicate_Yeah, with a swag you would kill for_Money too strong; pockets on bodybuilder_Jumped in a wishin' well, now wish me well_You no wan' start Weezy ‘cause the 'F' is for finisher_Tell 'em kiss my ass, call it kiss and tell_Word to my mama, I'm out of my lima bean_Don't wanna see what that drama mean_Get some Dramamine_Llama scream, hotter than summer sun on a Ghana queen_Now all I want is hits, bitch, Wayne signed a fiend_I played the side for you niggas that's tryna front, and see_Son of Gun, Son of Sam, you nigga's the son of me_Pause for this dumber speech, I glow like BuddhaDisturb me, and you'll be all over the flo' like Luda_Bitch, I flow like scuba, bitch, I'm bold like Cuba_So misunderstood, but what's a world without enigma?_And I keep a killer ho, she gon' blow right through ya_I be mackin', 'bout my stackin', now I pack like a mover_Shout to ratchet for backin' out on behalf of my shooter_Niggas think they high as I, I come laugh at your ruler_Cash Money cold, bitch, but our actions is cooler_Wayne, these niggas out they mind_I done told these fuck niggas so many times_That I keep them bucks steady on my mind_Tuck these, I fuck these on your mind, pause_To feed them, on my grind, did I get a little love_Two bitches at the same time; synchronized swimmers_Keep throwin' my sign in the middle_Hit 'em up, piece on my side_‘Cause ain't no peace on my side, bitch_I'm a man, I visit urinals abroad_Tune told me to, I'm shootin' when the funeral outside_I'm uptown, thoroughbred, a BX nigga, ya heard? Gunna_Got the girl twisted ‘cause she open when you twist her","Lil Wayne"
"Tha Carter IV","6 Foot 7 Foot - Edited Version","Up up and away_Get high as fuck, sleep it away_Man I'm so high, I come down in a couple of days_Come here, I might need you_You're gonna have to tickle me or something_I need to smoke a cigarette_I am a dog, you sheep in the gate_Pussy, mmm, how sweet is the taste_Gun to your head, what you keep in the safe?_Weezy, bitch, I'm deeper than space_Floating away like a leaf on the lake_I'm gone, like delete and erase_Talk that shit, I walk that shit_Pills, weed, all that shit_If the bitch is bad, I'mma call that bitch_Up up and away_Get pussy, ass, all that shit_Umh, what they talking about?_I go hard, they soft as a couch_I'm running 'em in and walking 'em out_Cars so cold I parked in the house_Flows so raw, this beat is pregnant_Flow so tight, it's yeast infected_Kill 'em all when they least expect it_Money tall, Lisa Leslie_YMCMB connection_Up, up up and away_Rappers is what I eat for breakfast_Woman up in my sheets is sexy_If she ain't fucking, she can exit_Gun tucked in the waist, I'll bust in ya face_I ain't got nothing to say, but up up and away_Up up and away, up up and away_Man I'm so high, I come down in a couple of days_Up up and away, up up and away_Man I'm so high, I come down in a couple of days_Weezy (Yeah) Where ya going? (Up)_Up, yeah_You're going a little bit too far_Ain't this a bitch_I just saw my bitch kiss a bitch_You're lucky I don't kill your ass_But you can still get pistol whipped_Sharper than a pencil tip_Bitch don't even fix your lip40 cal' with the extended clip_Ain't gon' be no incident_Skinny jeans, red Vans_Skully on, money long_I'm about to go, up up and away_Her mouth is like my house_So I guess you can say I'm coming home_You're wyling out then we're riding out_Now your hiding out, honeycomb_I'm laughing to the bank_Like I just broke my fucking funny bone_What's really good five?_I'm over here smoking that really good fire_Eyes so low I look blind_But the stove on my waist cook fine_Dick in your mouth, fuck what you say_I be with niggas that took lives_And niggas that'll take it outside_And niggas that'll take it to your crib_Take the baby out the crib and rape housewives_I'm gon' get so wasted_They gon' have to carry me out this bitch_I took over this rap shit_These rappers are just my hostages_Let's cut to the chase, my bitch no habla ingles_But I ain't got nothing to say, but up up and away_You sweet as pie, a muffin or cake_Up up and away, up up and away_Man I'm so high, I come down in a couple of days_Up up and away, up up and away_Man I'm so high, I come down in a couple of days_Weezy (Yeah) Where you going? (Ha)_You're going a little bit too far (Up up and away)_Up up and away (Up up and away)_Up up and away (Up up and away)_Up up and away_Fuck with a nigga, if you fuck with a nigga_Dick in her mouth, I'm fuckin' her face_Fuck with me, good luck to the nigga_Straps on deck, so fuck that nigga_Leave you looking like lightning struck that nigga_Racks on deck, I'm rich as shit_I'm calling my bitch the shit_Walking around on my fuck it shit_I done did everything on my bucket list_Fuck that shit, I'm Superbad_I don't give a Hoover damn_Man, I son all these niggas_Live for the night, sleep in the day_They should have a stupid tan_Ha, President Carter, vote for Lil Wayne_Sit your five dollar ass down 'fore I make change_I'm pumping your brakes, I'm jumping the gates_And I ain't got nothing to say, but up up and away_Weezy, where you going?_You're going a little bit too far_(Up up and away)_Up up and away (Up up and away)_Up up and away (Up up and away)","Lil Wayne"
"Tha Carter IV","Abortion","I, I see you with your palms in your pants_Your name is unimportant, yeah (haha!)_We in the belly of the beast, yeah_And she thinking 'bout abortion, damn_Uhh, I woke up this morning, dick rock hard_Ashed my blunt in my Grammy Award_You can save your bullshit on your memory card_If this real nigga business, then you niggas unemployed_Jumped on the celly, called Makaveli_He say he was gravy, I say I was jelly_Looked in the mirror, said ""You's an ill nigga""_But me, me, oh me, I got the world in my hands_Then I ran to the money like track and field nigga_Now I think I'll have me a coffee with six sugars_In a world full of ass-kissers and dick pullers_I'm tryna walk a straight line but the line crooked_I'm shooting for the stars, astronauts dodge bullets_Yeah, I bought a brand new attitude_The hate is music to my ears, I got my dancin' shoes_Sometimes we question shit that there is no answer to_But I just built a house on I Don't Give a Fuck Avenue_I, I see you with your palms in your pants (haha!)_I make it spin on my finger, I'm a critical thinker_But me, me, see me, I got the world in my hands_I make it spin on my finger (yeah) I'm a critical thinker (yeah)_I'm a hell of a smoker (yeah) and a bit of a drinker (hey!)_I know your name, yeah_Your name is unimportant, yeah_We in the belly of the beast, yeah_And she thinking 'bout abortion, damn_Uhh, down on the ceiling, looking up at the bed_Life is a gamble, better check the point spread_And when life sucks, I just enjoy the head_I'm a hell of a smoker, and a bit of a drinker, yeah!_I'm so sick of these niggas, I need meds_Uh, smoking on that hallelujah, thank you Jesus_Help me focus on the future and not the previous_Double R, I'm a rebel with a reason_Sometimes you gotta fight the devil with a demon_Blood is in the streets and it is up to my knees_Underground shit, I see myself as a seed_Living in the glass, and everybody's looking_But how can you get the picture if you don't know who took it?_This current affairs, but who the hell cares?_I, I see you with your palms in your pants_Everybody's fighting over positions, musical chairs_On the road to redemption, you gonna use a few spares_I'm just fucking ready so I come prepared_Yeah I know your name (hey!) yeah_Your name is unimportant, yeah (listen mayne)_We in the belly of the beast, yeah_And she thinking 'bout abortion, damn_And the rockets red glare, the bombs bursting in air_Life is a rollercoaster, but still unfair_A blessing in disguise is right before our eyes_But me, me, see me, I got the world in my hands_But since it is in disguise, we don't know that it's there_And I, see you with your palms in your pants_But me, me, see me, I got the world in my hands_I make it spin on my finger, I'm a critical thinker_I'm a hell of a smoker, and a bit of a drinker_I know your name...As it is, shawty_I make it spin on my finger (yeah) I'm a critical thinker (yeah)_I'm a hell of a smoker, and a bit of a drinker_I know your name, yeah","Lil Wayne"
